line_id,process_id,step_seq,ppid,eqp_id,eqp_chamber,lot_type,lot_id,root_lot_id,wafer_id,tkout_time,fab_value,metro_step_seq,item_id
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_3,EQP_3_CH1,E_3,B0086.1,B0086,13,2026-03-31 19:02:33,26.552971943058843,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_1,EQP_1_CH2,E_3,B0086.1,B0086,14,2026-03-31 19:36:08,26.014856716060034,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_3,EQP_3_CH3,E_3,B0086.1,B0086,15,2026-03-31 20:57:42,30.93049598504056,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_4,EQP_4_CH1,E_3,B0086.1,B0086,19,2026-03-31 20:59:53,26.13928536580913,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_5,EQP_5_CH1,E_3,B0086.1,B0086,20,2026-03-31 21:12:23,29.151166055351407,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_4,EQP_4_CH3,E_3,B0086.1,B0086,23,2026-03-31 21:32:02,32.68390929124737,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_2,EQP_2_CH4,E_3,B0086.1,B0086,24,2026-03-31 22:14:25,31.17282329058513,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_3,EQP_3_CH2,E_3,B0086.1,B0086,25,2026-03-31 23:14:54,31.190199813539014,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_4,EQP_4_CH4,P_2,B0087.1,B0087,1,2026-03-31 23:42:02,30.656831286052206,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_5,EQP_5_CH1,P_2,B0087.1,B0087,2,2026-04-01 00:05:40,29.028762605550508,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_4,EQP_4_CH3,P_2,B0087.1,B0087,3,2026-04-01 01:03:20,31.53976779981551,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_5,EQP_5_CH2,P_2,B0087.1,B0087,5,2026-04-01 01:15:52,24.485199950740466,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_2,EQP_2_CH2,P_2,B0087.1,B0087,6,2026-04-01 01:19:55,30.28757811919664,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_3,EQP_3_CH3,P_2,B0087.1,B0087,7,2026-04-01 01:40:01,31.98975203086969,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_4,EQP_4_CH1,P_2,B0087.1,B0087,9,2026-04-01 02:19:16,25.733062719285822,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_5,EQP_5_CH3,P_2,B0087.1,B0087,10,2026-04-01 03:01:34,26.342746648876805,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_3,EQP_3_CH4,P_2,B0087.1,B0087,14,2026-04-01 03:13:10,24.774773384184144,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_4,EQP_4_CH2,P_2,B0087.1,B0087,15,2026-04-01 03:14:31,27.70804027509031,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_5,EQP_5_CH1,P_2,B0087.1,B0087,16,2026-04-01 03:14:44,29.247802128500144,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_1,EQP_1_CH3,P_2,B0087.1,B0087,18,2026-04-01 04:49:09,33.461572665862995,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_3,EQP_3_CH2,P_2,B0087.1,B0087,19,2026-04-01 05:08:37,31.38819025895034,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_3,EQP_3_CH4,P_2,B0087.1,B0087,20,2026-04-01 06:44:44,27.889767793926943,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_4,EQP_4_CH1,P_2,B0087.1,B0087,21,2026-04-01 07:07:43,23.956787187655426,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_3,EQP_3_CH2,P_2,B0087.1,B0087,24,2026-04-01 07:07:50,29.871937701154284,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_5,EQP_5_CH1,P_2,B0087.1,B0087,25,2026-04-01 07:44:50,25.731202918242392,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_4,EQP_4_CH4,P_2,B0088.1,B0088,1,2026-04-01 08:04:27,29.30004447913891,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_2,EQP_2_CH4,P_2,B0088.1,B0088,2,2026-04-01 09:59:23,28.014030914181443,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_2,EQP_2_CH2,P_2,B0088.1,B0088,4,2026-04-01 10:13:56,35.26233532733591,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_2,EQP_2_CH1,P_2,B0088.1,B0088,5,2026-04-01 10:45:44,29.353872149539377,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_1,EQP_1_CH4,P_2,B0088.1,B0088,6,2026-04-01 11:01:31,33.506121786112686,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_5,EQP_5_CH2,P_2,B0088.1,B0088,13,2026-04-01 11:09:12,25.703497341958037,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_5,EQP_5_CH1,P_2,B0088.1,B0088,15,2026-04-01 11:53:31,26.181224015270825,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_5,EQP_5_CH2,P_2,B0088.1,B0088,16,2026-04-01 12:42:13,29.374209222470235,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_3,EQP_3_CH3,P_2,B0088.1,B0088,20,2026-04-01 13:17:30,29.29492814495298,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_1,EQP_1_CH2,P_2,B0088.1,B0088,21,2026-04-01 13:55:43,25.481882230172555,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_4,EQP_4_CH4,P_2,B0088.1,B0088,22,2026-04-01 14:37:42,29.42968717137025,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_5,EQP_5_CH4,P_2,B0088.1,B0088,25,2026-04-01 14:43:38,25.253961777013263,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_4,EQP_4_CH1,P_2,B0089.1,B0089,1,2026-04-01 15:01:30,24.18887163265898,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_3,EQP_3_CH3,P_2,B0089.1,B0089,3,2026-04-01 15:07:30,30.1649386620252,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_1,EQP_1_CH1,P_2,B0089.1,B0089,7,2026-04-01 15:42:54,26.76913970104184,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_5,EQP_5_CH2,P_2,B0089.1,B0089,13,2026-04-01 15:45:16,25.730327164298476,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_1,EQP_1_CH4,P_2,B0089.1,B0089,14,2026-04-01 15:57:58,34.281882876568666,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_1,EQP_1_CH1,P_2,B0089.1,B0089,15,2026-04-01 15:59:20,28.13665991962492,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_2,EQP_2_CH4,P_2,B0089.1,B0089,16,2026-04-01 16:34:10,31.71070711809224,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_1,EQP_1_CH1,P_2,B0089.1,B0089,19,2026-04-01 16:42:18,23.904109170634808,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_4,EQP_4_CH3,P_2,B0089.1,B0089,21,2026-04-01 16:50:41,32.94237071813278,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_3,EQP_3_CH3,P_2,B0089.1,B0089,22,2026-04-01 17:15:24,31.70770951504811,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_4,EQP_4_CH1,P_1,B0090.1,B0090,1,2026-04-01 17:25:42,26.965968430937757,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_3,EQP_3_CH4,P_1,B0090.1,B0090,2,2026-04-01 18:44:04,31.402362908289305,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_5,EQP_5_CH2,P_1,B0090.1,B0090,4,2026-04-01 19:23:21,29.33736378970383,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_4,EQP_4_CH3,P_1,B0090.1,B0090,5,2026-04-01 19:30:31,29.665930664875223,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_2,EQP_2_CH3,P_1,B0090.1,B0090,7,2026-04-01 19:40:09,31.34638188785834,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_3,EQP_3_CH2,P_1,B0090.1,B0090,8,2026-04-01 19:54:00,28.74331816033036,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_1,EQP_1_CH1,P_1,B0090.1,B0090,9,2026-04-01 19:59:22,26.49968805577526,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_4,EQP_4_CH3,P_1,B0090.1,B0090,10,2026-04-01 20:00:38,29.92298031720092,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_5,EQP_5_CH3,P_1,B0090.1,B0090,11,2026-04-01 20:52:31,23.068486310959138,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_3,EQP_3_CH1,P_1,B0090.1,B0090,13,2026-04-01 21:01:22,28.2399550602201,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_2,EQP_2_CH2,P_1,B0090.1,B0090,14,2026-04-01 21:32:20,34.38919814147184,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_2,EQP_2_CH4,P_1,B0090.1,B0090,15,2026-04-01 22:56:57,32.288894011620755,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_5,EQP_5_CH1,P_1,B0090.1,B0090,17,2026-04-01 22:59:31,28.908523541514366,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_2,EQP_2_CH2,P_1,B0090.1,B0090,18,2026-04-01 23:45:14,30.40076571336841,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_4,EQP_4_CH2,P_1,B0090.1,B0090,19,2026-04-01 23:51:09,27.78989504131071,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_5,EQP_5_CH2,P_1,B0090.1,B0090,20,2026-04-02 00:47:20,27.839878519305607,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_4,EQP_4_CH2,P_1,B0090.1,B0090,21,2026-04-02 00:47:30,28.33259744351858,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_5,EQP_5_CH3,P_1,B0090.1,B0090,22,2026-04-02 01:36:36,28.37746464142707,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_1,EQP_1_CH2,P_1,B0090.1,B0090,24,2026-04-02 01:50:30,27.525291344206607,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_4,EQP_4_CH1,P_1,B0090.1,B0090,25,2026-04-02 02:58:32,24.23069209961737,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_2,EQP_2_CH3,P_1,B0091.1,B0091,1,2026-04-02 05:11:32,29.52699594263113,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_2,EQP_2_CH4,P_1,B0091.1,B0091,2,2026-04-02 05:29:37,28.68119509520178,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_1,EQP_1_CH1,P_1,B0091.1,B0091,4,2026-04-02 05:41:37,27.72855394310866,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_4,EQP_4_CH4,P_1,B0091.1,B0091,5,2026-04-02 05:43:01,28.591339451173827,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_4,EQP_4_CH1,P_1,B0091.1,B0091,6,2026-04-02 05:51:00,28.000422414766835,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_4,EQP_4_CH3,P_1,B0091.1,B0091,7,2026-04-02 06:35:04,29.38534692013952,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_3,EQP_3_CH1,P_1,B0091.1,B0091,8,2026-04-02 07:21:16,27.71998884144993,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_3,EQP_3_CH4,P_1,B0091.1,B0091,9,2026-04-02 07:29:36,27.748990229034156,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_4,EQP_4_CH1,P_1,B0091.1,B0091,10,2026-04-02 08:19:42,29.878122160868287,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_3,EQP_3_CH3,P_1,B0091.1,B0091,11,2026-04-02 09:32:39,33.48145346320372,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_3,EQP_3_CH2,P_1,B0091.1,B0091,12,2026-04-02 09:35:36,35.12833772295476,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_5,EQP_5_CH1,P_1,B0091.1,B0091,13,2026-04-02 09:54:09,31.32264758252885,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_3,EQP_3_CH3,P_1,B0091.1,B0091,14,2026-04-02 12:05:07,26.395330803292925,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_2,EQP_2_CH1,P_1,B0091.1,B0091,15,2026-04-02 12:42:01,23.41027896801873,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_4,EQP_4_CH1,P_1,B0091.1,B0091,16,2026-04-02 12:53:53,23.998804532053533,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_5,EQP_5_CH1,P_1,B0091.1,B0091,17,2026-04-02 13:43:27,28.85425344572528,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_5,EQP_5_CH2,P_1,B0091.1,B0091,19,2026-04-02 13:53:26,28.61567701409676,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_4,EQP_4_CH3,P_1,B0091.1,B0091,20,2026-04-02 14:12:25,30.550329556387013,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_5,EQP_5_CH1,P_1,B0091.1,B0091,21,2026-04-02 14:47:16,25.67749908559844,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_1,EQP_1_CH4,P_1,B0091.1,B0091,22,2026-04-02 14:52:13,34.62570143272148,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_1,EQP_1_CH2,P_1,B0091.1,B0091,23,2026-04-02 14:56:30,26.25219870857299,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_5,EQP_5_CH3,P_1,B0091.1,B0091,24,2026-04-02 17:02:01,24.10925266276308,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_1,EQP_1_CH4,P_3,B0092.1,B0092,1,2026-04-02 18:31:19,30.21814461672897,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_5,EQP_5_CH3,P_3,B0092.1,B0092,2,2026-04-02 19:11:18,24.49014717413832,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_3,EQP_3_CH2,P_3,B0092.1,B0092,3,2026-04-02 19:23:45,29.27399156131376,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_2,EQP_2_CH4,P_3,B0092.1,B0092,4,2026-04-02 19:36:06,33.53136531382986,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_1,EQP_1_CH4,P_3,B0092.1,B0092,5,2026-04-02 19:39:06,34.994241200753564,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_4,EQP_4_CH1,P_3,B0092.1,B0092,6,2026-04-02 20:38:20,29.06227795901655,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_3,EQP_3_CH4,P_3,B0092.1,B0092,7,2026-04-02 20:58:05,28.244280740410595,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_1,EQP_1_CH2,P_3,B0092.1,B0092,8,2026-04-02 21:46:03,21.72732154480453,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_2,EQP_2_CH1,P_3,B0092.1,B0092,9,2026-04-02 22:11:26,29.033215413059143,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_2,EQP_2_CH3,P_3,B0092.1,B0092,10,2026-04-02 22:12:05,26.440525255498898,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_4,EQP_4_CH2,P_3,B0092.1,B0092,11,2026-04-02 22:18:47,28.399856452566254,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_4,EQP_4_CH2,P_3,B0092.1,B0092,12,2026-04-02 22:41:09,26.050638366579275,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_1,EQP_1_CH3,P_3,B0092.1,B0092,13,2026-04-02 22:42:56,31.88494954978857,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_5,EQP_5_CH2,P_3,B0092.1,B0092,14,2026-04-02 22:53:32,32.62245890820938,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_3,EQP_3_CH4,P_3,B0092.1,B0092,15,2026-04-02 22:59:26,28.602925616190696,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_5,EQP_5_CH1,P_3,B0092.1,B0092,17,2026-04-02 23:41:13,24.961316556353715,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_1,EQP_1_CH1,P_3,B0092.1,B0092,18,2026-04-02 23:56:11,29.009532613309226,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_1,EQP_1_CH2,P_3,B0092.1,B0092,19,2026-04-03 00:38:58,21.48927554727466,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_5,EQP_5_CH4,P_3,B0092.1,B0092,20,2026-04-03 00:42:08,23.70971099641965,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_1,EQP_1_CH4,P_3,B0092.1,B0092,21,2026-04-03 00:58:27,34.29966041867884,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_4,EQP_4_CH2,P_3,B0092.1,B0092,22,2026-04-03 01:31:34,25.72183937783688,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_1,EQP_1_CH2,P_3,B0092.1,B0092,23,2026-04-03 02:59:15,22.348243867595915,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_2,EQP_2_CH4,P_3,B0092.1,B0092,24,2026-04-03 03:05:24,27.735329960357497,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_2,EQP_2_CH1,P_3,B0092.1,B0092,25,2026-04-03 03:24:27,26.203690915446373,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_4,EQP_4_CH4,P_1,B0093.1,B0093,1,2026-04-03 04:20:03,29.05184015674253,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_2,EQP_2_CH1,P_1,B0093.1,B0093,2,2026-04-03 04:41:10,26.817719807364448,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_5,EQP_5_CH1,P_1,B0093.1,B0093,3,2026-04-03 05:30:56,26.94441362216404,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_3,EQP_3_CH4,P_1,B0093.1,B0093,4,2026-04-03 06:14:28,25.7877488945368,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_4,EQP_4_CH1,P_1,B0093.1,B0093,5,2026-04-03 07:37:00,26.39408860419101,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_3,EQP_3_CH1,P_1,B0093.1,B0093,6,2026-04-03 08:33:08,27.82468617742051,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_4,EQP_4_CH3,P_1,B0093.1,B0093,7,2026-04-03 10:01:12,26.07180929909461,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_4,EQP_4_CH3,P_1,B0093.1,B0093,8,2026-04-03 12:09:42,27.318561855225376,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_2,EQP_2_CH1,P_1,B0093.1,B0093,9,2026-04-03 12:39:22,28.211837404930804,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_3,EQP_3_CH4,P_1,B0093.1,B0093,10,2026-04-03 12:44:45,27.906765696521987,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_2,EQP_2_CH3,P_1,B0093.1,B0093,11,2026-04-03 12:46:24,24.23817758391661,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_3,EQP_3_CH3,P_1,B0093.1,B0093,12,2026-04-03 13:21:04,27.12172174049827,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_4,EQP_4_CH1,P_1,B0093.1,B0093,13,2026-04-03 13:30:15,28.657485914162137,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_4,EQP_4_CH4,P_1,B0093.1,B0093,14,2026-04-03 13:30:39,30.388403936829587,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_5,EQP_5_CH3,P_1,B0093.1,B0093,15,2026-04-03 13:39:52,25.689811074115635,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_3,EQP_3_CH2,P_1,B0093.1,B0093,16,2026-04-03 13:42:31,31.415605686928963,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_2,EQP_2_CH4,P_1,B0093.1,B0093,17,2026-04-03 14:02:20,30.635976282281447,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_1,EQP_1_CH4,P_1,B0093.1,B0093,18,2026-04-03 14:05:56,34.391667179111295,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_5,EQP_5_CH2,P_1,B0093.1,B0093,19,2026-04-03 14:32:05,25.58139792828831,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_4,EQP_4_CH2,P_1,B0093.1,B0093,20,2026-04-03 14:53:10,21.70792890080188,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_3,EQP_3_CH3,P_1,B0093.1,B0093,21,2026-04-03 15:20:51,30.43718988041325,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_5,EQP_5_CH2,P_1,B0093.1,B0093,22,2026-04-03 15:33:25,23.03736021572133,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_3,EQP_3_CH3,P_1,B0093.1,B0093,23,2026-04-03 15:54:03,31.76751671010446,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_1,EQP_1_CH2,P_1,B0093.1,B0093,24,2026-04-03 17:39:44,20.477255290041494,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_1,EQP_1_CH2,P_1,B0093.1,B0093,25,2026-04-03 17:50:24,24.33774432689706,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_3,EQP_3_CH4,P_3,B0094.1,B0094,1,2026-04-03 18:49:11,26.74056296342636,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_2,EQP_2_CH2,P_3,B0094.1,B0094,2,2026-04-03 19:07:32,28.599040219347025,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_2,EQP_2_CH4,P_3,B0094.1,B0094,3,2026-04-03 19:37:06,36.60299233484166,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_3,EQP_3_CH4,P_3,B0094.1,B0094,4,2026-04-03 20:16:02,27.331045494666625,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_1,EQP_1_CH4,P_3,B0094.1,B0094,5,2026-04-03 20:48:10,34.25113645889226,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_5,EQP_5_CH2,P_3,B0094.1,B0094,6,2026-04-03 21:40:34,24.57631547020831,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_4,EQP_4_CH2,P_3,B0094.1,B0094,7,2026-04-03 21:56:01,28.995341513181632,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_3,EQP_3_CH2,P_3,B0094.1,B0094,8,2026-04-03 22:38:52,29.0047831584312,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_5,EQP_5_CH4,P_3,B0094.1,B0094,9,2026-04-03 22:41:56,21.78342698153624,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_3,EQP_3_CH3,P_3,B0094.1,B0094,10,2026-04-03 22:46:28,30.541537637660667,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_4,EQP_4_CH1,P_3,B0094.1,B0094,11,2026-04-03 22:47:01,27.269583045399788,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_4,EQP_4_CH3,P_3,B0094.1,B0094,12,2026-04-04 00:17:16,30.429512217387728,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_3,EQP_3_CH1,P_3,B0094.1,B0094,13,2026-04-04 00:29:30,27.712219280770903,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_1,EQP_1_CH1,P_3,B0094.1,B0094,14,2026-04-04 02:56:41,30.269839046064934,MET_034,ITEM_Y
LINE_A,PRC_01,STP_012,PPID_BETA,EQP_1,EQP_1_CH3,P_3,B0094.1,B0094,15,2026-04-04 03:57:21,31.330542995544807,MET_034,ITEM_Y
